symbol,date,bs_asset_accruals,fy_period
0922.HK,20230725,1035089999.9999999,FY2023H2
0922.HK,20221212,978420000.0,FY2023H1
0923.HK,20250729,238467000.0,FY2025H2
0923.HK,20241220,701655000.0,FY2025H1
0923.HK,20240729,720907000.0,FY2024H2
0923.HK,20231221,695868000.0,FY2024H1
0923.HK,20230728,716291000.0,FY2023H2
0923.HK,20221222,732606000.0,FY2023H1
0924.HK,20251027,38072251.0,FY2025H2
0924.HK,20250326,42301199.0,FY2025H1
0924.HK,20241025,45361943.0,FY2024H2
0924.HK,20240328,42166759.0,FY2024H1
0924.HK,20231027,40351870.0,FY2023H2
0924.HK,20230323,40888638.0,FY2023H1
0925.HK,20250425,12172248000.0,FY2024H2
0925.HK,20240926,12755848000.0,FY2024H1
0925.HK,20240429,13145119000.0,FY2023H2
0925.HK,20230927,14879494553.407299,FY2023H1
0926.HK,20260429,385378000.0,FY2025H2
0926.HK,20250911,357931000.0,FY2025H1
0926.HK,20250429,356745000.0,FY2024H2
0926.HK,20240828,492165000.0,FY2024H1
0926.HK,20240416,535861000.0,FY2023H2
0926.HK,20230921,646239000.0,FY2023H1
0927.HK,20250717,633103000.0,FY2025H2
0927.HK,20241218,689593000.0,FY2025H1
0927.HK,20240717,734859000.0,FY2024H2
0927.HK,20231206,512037000.00000006,FY2024H1
0927.HK,20230712,530410999.99999994,FY2023H2
0927.HK,20221205,560829000.0,FY2023H1
0928.HK,20251114,286052000.0,FY2025H2
0928.HK,20241224,336511000.0,FY2025H1
0928.HK,20240731,335661000.0,FY2024H2
0928.HK,20231212,290369000.0,FY2024H1
0928.HK,20230728,246483000.0,FY2023H2
0928.HK,20221208,182311000.0,FY2023H1
0929.HK,20260430,2084219999.9999998,FY2025H2
0929.HK,20250922,1978713000.0,FY2025H1
0929.HK,20250414,1888424000.0,FY2024H2
0929.HK,20240919,1847517000.0,FY2024H1
0929.HK,20240412,1803221000.0,FY2023H2
0929.HK,20230925,1482890000.0,FY2023H1
0931.HK,20250725,1583822000.0,FY2025H2
0931.HK,20241220,1492269000.0,FY2025H1
0931.HK,20240726,1434842000.0,FY2024H2
0931.HK,20231215,1259191000.0,FY2024H1
0931.HK,20230725,1306214000.0,FY2023H2
0931.HK,20221221,1361753000.0,FY2023H1
0932.HK,20250724,283372000.0,FY2025H2
0932.HK,20241218,313001000.0,FY2025H1
0932.HK,20240725,331634000.0,FY2024H2
0932.HK,20231220,337730000.0,FY2024H1
0932.HK,20230720,326338000.0,FY2023H2
0932.HK,20221222,167744000.0,FY2023H1
0933.HK,20260324,15234207000.0,FY2025H2
0933.HK,20250822,14143490000.0,FY2025H1
0933.HK,20250328,12914965000.0,FY2024H2
0933.HK,20240822,13330532000.0,FY2024H1
0933.HK,20240320,13436345000.0,FY2023Q4
0933.HK,20230818,14516703000.0,FY2023Q2
0933.HK,20230512,,FY2023Q1
0934.HK,20260417,16740143000.0,FY2025H2
0934.HK,20250904,16483398000.000002,FY2025H1
0934.HK,20250417,16104157000.0,FY2024H2
0934.HK,20240902,15185987000.0,FY2024H1
0934.HK,20240412,14927889000.0,FY2023H2
0934.HK,20230911,15361662000.0,FY2023H1
0936.HK,20260423,478862000.0,FY2025H2
0936.HK,20250925,486052000.0,FY2025H1
0936.HK,20250424,460371000.0,FY2024H2
0936.HK,20240925,572681000.0,FY2024H1
0936.HK,20240424,564214000.0,FY2023H2
0936.HK,20230921,559007000.0,FY2023H1
0938.HK,20250729,1999540000.0,FY2025H2
0938.HK,20241206,2205165000.0,FY2025H1
0938.HK,20241009,2237106000.0,FY2024H2
0938.HK,20231228,2538414000.0,FY2024H1
0938.HK,20230728,2777338000.0,FY2023H2
0938.HK,20221219,2933643000.0,FY2023H1
0939.HK,20260427,,FY2025H2
0939.HK,20251030,,FY2025Q3
0939.HK,20250926,-47703000000.0,FY2025H1
0939.HK,20250429,,FY2025Q1
0939.HK,20250425,-46691000000.0,FY2024H2
0939.HK,20241030,,FY2024Q3
0939.HK,20240926,-47247000000.0,FY2024H1
0939.HK,20240429,,FY2024Q1
0939.HK,20240425,-45682000000.0,FY2023H2
0939.HK,20231026,,FY2023Q3
0939.HK,20230927,-43200000000.0,FY2023H1
0941.HK,20260423,1991651000000.0,FY2025H2
0941.HK,20251020,1970107000000.0,FY2025Q3
0941.HK,20250829,1997869000000.0,FY2025H1
0941.HK,20250422,1965193000000.0,FY2025Q1
0941.HK,20250411,1905517000000.0,FY2024H2
0941.HK,20241021,1862063000000.0,FY2024Q3
0941.HK,20240830,1854233000000.0,FY2024H1
0941.HK,20240422,1829574000000.0,FY2024Q1
0941.HK,20240415,1815797000000.0,FY2023H2
0941.HK,20231020,1771792000000.0,FY2023Q3
0941.HK,20230904,1751367000000.0,FY2023H1
0941.HK,20230420,1763908000000.0,FY2023Q1
0943.HK,20250929,733616000.0,FY2025H2
0943.HK,20250320,731457000.0,FY2025H1
0943.HK,20241030,2272368000.0,FY2024H2
0943.HK,20240327,2140935000.0,FY2024H1
0943.HK,20231129,2980364000.0,FY2023H2
0943.HK,20230531,3304358000.0,FY2023H1
0945.HK,20260211,-26703000000.0,FY2025Q4
0945.HK,20251112,-25832000000.0,FY2025Q3
0945.HK,20250807,-23773000000.0,FY2025Q2
0945.HK,20250507,-25362000000.0,FY2025Q1
0945.HK,20250219,-25789000000.0,FY2024Q4
0945.HK,20241106,-22884000000.0,FY2024Q3
0945.HK,20240807,-22098000000.0,FY2024Q2
0945.HK,20240508,-21481000000.0,FY2024Q1
0945.HK,20240214,-20338000000.0,FY2023Q4
0945.HK,20231109,-22137000000.0,FY2023Q3
0945.HK,20230809,-21018000000.0,FY2023Q2
0945.HK,20230510,-18775000000.0,FY2023Q1
0947.HK,20260423,705425000.0,FY2025H2
0947.HK,20250903,858588000.0,FY2025H1
0947.HK,20250423,854220000.0,FY2024H2
0947.HK,20240905,952527000.0,FY2024H1
0947.HK,20240418,1049056000.0,FY2023H2
0947.HK,20230907,1156876000.0,FY2023H1
0948.HK,20250729,125525000.0,FY2025H2
0948.HK,20241220,139200000.0,FY2025H1
0948.HK,20240729,151029000.0,FY2024H2
0948.HK,20231221,226317000.0,FY2024H1
0948.HK,20230727,254597000.0,FY2023H2
0948.HK,20221229,283693000.0,FY2023H1
0950.HK,20260423,3110061000.0,FY2025H2
0950.HK,20250919,2688284000.0,FY2025H1
0950.HK,20250423,2396655000.0,FY2024H2
0950.HK,20240919,2349361000.0,FY2024H1
0950.HK,20240419,2715301000.0,FY2023H2
0950.HK,20230915,2732327000.0,FY2023H1
0951.HK,20260424,21036396000.0,FY2025H2
0951.HK,20250922,20679173000.0,FY2025H1
0951.HK,20250425,20133012000.0,FY2024H2
0951.HK,20240923,20100118000.0,FY2024H1
0951.HK,20240425,18150355000.0,FY2023H2
0951.HK,20230922,18876236000.0,FY2023H1
0952.HK,20260423,2870318000.0,FY2025H2
0952.HK,20250918,3121431000.0,FY2025H1
0952.HK,20250423,3006312000.0,FY2024H2
0952.HK,20240919,2735204000.0,FY2024H1
0952.HK,20240425,2846417000.0,FY2023H2
0952.HK,20230914,3940008000.0,FY2023H1
0953.HK,20260430,177485000.0,FY2025H2
0953.HK,20250929,173632000.0,FY2025H1
0953.HK,20250430,194409000.0,FY2024H2
0953.HK,20240930,405590000.0,FY2024H1
0953.HK,20240430,185336000.0,FY2023H2
0953.HK,20230928,214948000.0,FY2023H1
0954.HK,20260421,1111573000.0,FY2025H2
0954.HK,20250901,1171114000.0,FY2025H1
0954.HK,20250423,1191795000.0,FY2024H2
0954.HK,20240830,1206691000.0,FY2024H1
0954.HK,20240419,1152942000.0,FY2023H2
0954.HK,20230828,1176660000.0,FY2023H1
0956.HK,20260325,86286069382.68,FY2025H2
0956.HK,20251030,83202042027.5199,FY2025Q3
0956.HK,20250826,81812864374.31999,FY2025H1
0956.HK,20250429,81340149629.5799,FY2025Q1
0956.HK,20250325,79250640643.01001,FY2024H2
0956.HK,20241030,79016823806.41,FY2024Q3
0956.HK,20240828,76212929849.7999,FY2024H1
0956.HK,20240425,76073973931.12,FY2024Q1
0956.HK,20240326,74131320533.0999,FY2023H2
0956.HK,20231027,74053875017.7,FY2023Q3
0956.HK,20230829,72431369390.96991,FY2023H1
0959.HK,20250730,42413000.0,FY2025H2
0959.HK,20241219,28248000.0,FY2025H1
0959.HK,20240730,86505000.0,FY2024H2
0959.HK,20231221,87041000.0,FY2024H1
0959.HK,20230728,87309000.0,FY2023H2
0959.HK,20221221,96781000.0,FY2023H1
0960.HK,20260427,564665664000.0,FY2025H2
0960.HK,20250925,585136124000.0,FY2025H1
0960.HK,20250424,613855453000.0,FY2024H2
0960.HK,20240919,641566027000.0,FY2024H1
0960.HK,20240429,637347715000.0,FY2023H2
0960.HK,20230914,699456906000.0,FY2023H1
0966.HK,20260428,-54360241000.0,FY2025H2
0966.HK,20250925,-42084611000.0,FY2025H1
0968.HK,20260430,51768328000.0,FY2025H2
0968.HK,20250919,55672503000.0,FY2025H1
0968.HK,20250430,55931532000.0,FY2024H2
0968.HK,20240925,56068168003.2786,FY2024H1
0968.HK,20230922,45225464180.168396,FY2023H1
0969.HK,20260429,64034000.00000001,FY2025H2
0969.HK,20250926,75149000.0,FY2025H1
0969.HK,20250429,36058000.0,FY2024H2
0969.HK,20240925,65813999.99999999,FY2024H1
0969.HK,20240426,48607000.0,FY2023H2
0969.HK,20230927,78729000.0,FY2023H1
0970.HK,20250731,1748455000.0,FY2025H2
0970.HK,20241227,2154361000.0,FY2025H1
0970.HK,20240729,2674457000.0,FY2024H2
0970.HK,20231213,3176942000.0,FY2024H1
0970.HK,20230721,3536913000.0,FY2023H2
0970.HK,20221213,3601823000.0,FY2023H1
0973.HK,20240726,2013867000.0,FY2024H2
0973.HK,20231229,1916214000.0,FY2024H1
0973.HK,20230731,1761411000.0,FY2023H2
0973.HK,20221229,1881582000.0,FY2023H1
0974.HK,20260424,198141000.0,FY2025H2
0974.HK,20250918,248099000.0,FY2025H1
0974.HK,20250424,283548000.0,FY2024H2
0974.HK,20240913,303090000.0,FY2024H1
0974.HK,20240425,316823000.0,FY2023H2
0974.HK,20230918,318958000.0,FY2023H1
0975.HK,20260428,2123078000.0,FY2025H2
0975.HK,20250926,2094025000.0,FY2025H1
0975.HK,20250425,1994692000.0,FY2024H2
0975.HK,20240927,1955233000.0,FY2024H1
0975.HK,20240426,1832642000.0,FY2023H2
0975.HK,20230922,1774585000.0,FY2023H1
0976.HK,20240926,8729600000.0,FY2024H1
0976.HK,20240429,8353900000.0,FY2023H2
0976.HK,20230921,8465299999.999999,FY2023H1
0978.HK,20260430,81908410000.0,FY2025H2
0978.HK,20250923,99862574000.0,FY2025H1
0978.HK,20250429,93011885000.0,FY2024H2
0978.HK,20240916,107880412000.0,FY2024H1
0978.HK,20240423,103800275000.0,FY2023H2
0978.HK,20230925,117948770000.0,FY2023H1
0979.HK,20251030,37332000.0,FY2025H2
0979.HK,20250325,37950000.0,FY2025H1
0979.HK,20241024,42988000.0,FY2024H2
0979.HK,20240318,44431000.0,FY2024H1
0979.HK,20231025,35838000.0,FY2023H2
0979.HK,20230320,34544000.0,FY2023H1
0980.HK,20260422,16303673000.0,FY2025H2
0980.HK,20250917,16534451000.0,FY2025H1
0980.HK,20250423,17872629000.0,FY2024H2
0980.HK,20240917,17415442000.0,FY2024H1
0980.HK,20240429,18337986000.0,FY2023H2
0980.HK,20230915,18842155000.0,FY2023H1
0981.HK,20260408,46398808000.0,FY2025H2
0981.HK,20260210,,FY2025Q4
0981.HK,20251113,45944839000.0,FY2025Q3
0981.HK,20250902,44363488000.0,FY2025H1
0981.HK,20250508,43378042000.0,FY2025Q1
0981.HK,20250409,42797059000.0,FY2024Q4
0981.HK,20241107,43559758000.0,FY2024Q3
0981.HK,20240829,43657490000.0,FY2024Q2
0981.HK,20240509,42820095000.0,FY2024Q1
0981.HK,20240409,41572254000.0,FY2023Q4
0981.HK,20231109,39800849000.0,FY2023Q3
0981.HK,20230905,38285110000.0,FY2023Q2
0981.HK,20230511,36312265000.0,FY2023Q1
0982.HK,20240927,847910000.0,FY2024H1
0982.HK,20240327,662701000.0,FY2023H2
0982.HK,20230928,899015000.0,FY2023H1
0983.HK,20260424,7959000000.0,FY2025H2
0983.HK,20250923,7900000000.0,FY2025H1
0983.HK,20250425,8416000000.0,FY2024H2
0983.HK,20240923,8508000000.0,FY2024H1
0983.HK,20240425,8495000000.0,FY2023H2
0983.HK,20230919,8131000000.0,FY2023H1
0984.HK,20260427,4509100000.0,FY2025H2
0984.HK,20250925,4717426000.0,FY2025H1
0984.HK,20250425,4940038000.0,FY2024H2
0984.HK,20240924,5125147000.0,FY2024H1
0984.HK,20240426,4791857000.0,FY2023H2
0984.HK,20230919,4528339000.0,FY2023H1
0985.HK,20231128,555534000.0,FY2024H1
0985.HK,20230720,629378000.0,FY2023H2
0986.HK,20250731,331840000.0,FY2025H2
0986.HK,20241204,222646000.0,FY2025H1
0986.HK,20240725,170478000.0,FY2024H2
0986.HK,20231227,245103000.0,FY2024H1
0986.HK,20230728,326688000.0,FY2023H2
0986.HK,20221215,332533000.0,FY2023H1
0987.HK,20260428,1745763000.0,FY2025H2
0987.HK,20250929,1931164000.0,FY2025H1
0987.HK,20250428,1890345000.0,FY2024H2
0987.HK,20240924,1966871000.0,FY2024H1
0987.HK,20240429,2069665000.0,FY2023H2
0987.HK,20230925,2140978999.9999998,FY2023H1
0988.HK,20240328,220578000.0,FY2023H2
0988.HK,20230928,296797000.0,FY2023H1
0989.HK,20250725,1243154000.0,FY2025H2
0989.HK,20241220,1469752000.0,FY2025H1
0989.HK,20240725,2207915000.0,FY2024H2
0989.HK,20231221,2235834000.0,FY2024H1
0989.HK,20230724,2215782000.0,FY2023H2
0989.HK,20221222,2211289000.0,FY2023H1
0990.HK,20260429,20668175000.0,FY2025H2
0990.HK,20250925,16229381000.0,FY2025H1
0990.HK,20250429,16773774000.000002,FY2024H2
0990.HK,20240927,13460973000.0,FY2024H1
0990.HK,20240429,13603497000.0,FY2023H2
0990.HK,20230922,11545624000.0,FY2023H1
0991.HK,20260428,324369241000.0,FY2025H2
0991.HK,20250929,315319645000.0,FY2025H1
0991.HK,20250428,314889500000.0,FY2024H2
0991.HK,20240927,299426136000.0,FY2024H1
0991.HK,20230926,294910195000.0,FY2023H1
0992.HK,20250620,39502688000.0,FY2025Q4
0992.HK,20250220,40787896000.0,FY2025Q3
0992.HK,20241128,40285369000.0,FY2025Q2
0992.HK,20240815,36573542000.0,FY2025Q1
0992.HK,20240619,35191123000.0,FY2024Q4
0992.HK,20240222,36038170000.0,FY2024Q3
0992.HK,20231130,35519669000.0,FY2024Q2
0992.HK,20230817,33569567000.000004,FY2024Q1
0992.HK,20230626,34669972000.0,FY2023Q4
0992.HK,20230217,36729744000.0,FY2023Q3
0992.HK,20221116,37726056000.0,FY2023Q2
0992.HK,20220809,40460409000.0,FY2023Q1
0993.HK,20260429,467383000.0,FY2025H2
0993.HK,20250929,529849000.00000006,FY2025H1
0993.HK,20250428,568663000.0,FY2024H2
0993.HK,20240927,750577000.0,FY2024H1
0993.HK,20240426,1025109999.9999999,FY2023H2
0993.HK,20230926,1240550000.0,FY2023H1
0994.HK,20260428,373878000.0,FY2025H2
0994.HK,20250929,447503000.0,FY2025H1
0994.HK,20250429,349577000.0,FY2024H2
0994.HK,20240927,446597000.0,FY2024H1
0994.HK,20240426,191893000.0,FY2023H2
0994.HK,20230922,346507000.0,FY2023H1
0995.HK,20260428,26960712000.0,FY2025H2
0995.HK,20250926,26602603000.0,FY2025H1
0995.HK,20250430,22337146000.0,FY2024H2
0995.HK,20240925,20526491000.0,FY2024H1
0995.HK,20240430,20814172000.0,FY2023H2
0995.HK,20230922,19369749000.0,FY2023H1
0997.HK,20250730,3119109000.0,FY2025H2
0997.HK,20241230,3492148000.0,FY2025H1
0997.HK,20240730,3580150000.0,FY2024H2
0997.HK,20231228,3876758000.0,FY2024H1
0997.HK,20230728,4340631000.0,FY2023H2
0997.HK,20221229,4365319000.0,FY2023H1
0998.HK,20260421,-4483000000.0,FY2025H2
0998.HK,20251030,,FY2025Q3
0998.HK,20250929,-4256000000.0,FY2025H1
0998.HK,20250429,-4737000000.0,FY2024H2
0998.HK,20241030,,FY2024Q3
0998.HK,20240927,-4151000000.0,FY2024H1
0998.HK,20240429,-4467000000.0,FY2023H2
0998.HK,20231026,,FY2023Q3
0998.HK,20230927,-4061000000.0,FY2023H1
0998.HK,20230428,,FY2023Q1
0999.HK,20260326,3499937000.0,FY2025H2
0999.HK,20250917,3056620000.0,FY2025H1
1000.HK,20260424,651849000.0,FY2025H2
1000.HK,20250919,680172000.0,FY2025H1
1000.HK,20250428,631230000.0,FY2024H2
1000.HK,20240920,634308000.0,FY2024H1
1000.HK,20230915,618491000.0,FY2023H1
1001.HK,20250717,2376398000.0,FY2025H2
1001.HK,20241210,2525247000.0,FY2025H1
1001.HK,20240718,2504598000.0,FY2024H2
1001.HK,20231208,2686873000.0,FY2024H1
1001.HK,20230714,2809936000.0,FY2023H2
1001.HK,20221209,2848215000.0,FY2023H1
1002.HK,20260427,109935000.0,FY2025H2
1002.HK,20250925,109978362.83432999,FY2025H1
1002.HK,20250428,821654000.0,FY2024H3
1002.HK,20241030,506750000.0,FY2024H2
1002.HK,20240424,232717000.0,FY2024H1
1002.HK,20231110,246250000.0,FY2023H2
1002.HK,20230427,268737000.0,FY2023H1
1003.HK,20260429,1299637000.0,FY2025H2
1003.HK,20250919,1810375000.0,FY2025H1
1003.HK,20250425,1803169000.0,FY2024H2
1003.HK,20240920,1964568000.0,FY2024H1
1003.HK,20240426,1924097000.0,FY2023H2
1003.HK,20230922,2197112000.0,FY2023H1
1004.HK,20260430,457908000.0,FY2025H2
1004.HK,20250930,494842000.0,FY2025H1
1004.HK,20230928,1937161000.0,FY2023H1
1005.HK,20260424,582827000.0,FY2025H2
1005.HK,20250911,675629000.0,FY2025H1
1005.HK,20250422,637327000.0,FY2024H2
1005.HK,20240913,844148000.0,FY2024H1
1005.HK,20240717,808332000.0,FY2023H2
1005.HK,20230907,1041996000.0000001,FY2023H1
1007.HK,20240927,40018000.0,FY2024H1
1007.HK,20240429,42473000.0,FY2023H2
1007.HK,20230921,37974000.0,FY2023H1
1008.HK,20260413,1724104000.0,FY2025H2
1008.HK,20250911,1905775000.0,FY2025H1
1008.HK,20250424,1516991000.0,FY2024H2
1008.HK,20240919,1595151000.0,FY2024H1
1008.HK,20240425,1751790000.0,FY2023H2
1008.HK,20230920,1879375000.0,FY2023H1
1009.HK,20251023,1801972000.0,FY2025H2
1009.HK,20250320,1762858000.0,FY2025H1
1009.HK,20241022,1745133000.0,FY2024H2
1009.HK,20240315,1326264000.0,FY2024H1
1009.HK,20231030,1309796000.0,FY2023H2
1009.HK,20230317,1294665000.0,FY2023H1
1010.HK,20260406,175894000.0,FY2025H2
1010.HK,20250929,186837000.0,FY2025H1
1010.HK,20250429,205175000.0,FY2024H2
1010.HK,20240830,329987000.0,FY2024H1
1010.HK,20240430,340022000.0,FY2023H2
1010.HK,20230929,354264000.0,FY2023H1
1011.HK,20260430,340127000.0,FY2025H2
1011.HK,20250905,339776000.0,FY2025H1
1011.HK,20250430,324452000.0,FY2024H2
1011.HK,20240930,332973000.0,FY2024H1
1011.HK,20240430,327602000.0,FY2023H2
1011.HK,20230928,1043413000.0,FY2023H1
1013.HK,20250730,43851000.0,FY2025H2
1013.HK,20241230,33137000.0,FY2025H1
1013.HK,20240731,31941000.0,FY2024H2
1013.HK,20231228,88346000.0,FY2024H1
1013.HK,20230728,72186000.0,FY2023H2
1013.HK,20221228,103288000.0,FY2023H1
1020.HK,20260429,241835000.0,FY2025H2
1020.HK,20250903,217211000.0,FY2025H1
1020.HK,20250620,289042000.0,FY2024H2
1020.HK,20240917,254781000.0,FY2024H1
1020.HK,20230927,243782000.0,FY2023H1
1021.HK,20260427,593997000.0,FY2025Q4
1021.HK,20260320,579080000.0,FY2025Q3
1022.HK,20260427,591207000.0,FY2025H2
1022.HK,20250923,623034000.0,FY2025H1
1022.HK,20250425,567968000.0,FY2024H2
1022.HK,20240923,559309000.0,FY2024H1
1022.HK,20240425,523534999.99999994,FY2023H2
1022.HK,20230918,497178000.0,FY2023H1
1023.HK,20251023,1445509000.0,FY2025H2
1023.HK,20250320,1540609000.0,FY2025H1
1023.HK,20241018,1653585000.0,FY2024H2
1023.HK,20240321,1679504000.0,FY2024H1
1023.HK,20231019,1734884000.0,FY2023H2
1023.HK,20230323,1802790000.0,FY2023H1
1024.HK,20260424,153324000000.0,FY2025Q4
1024.HK,20251119,150812000000.0,FY2025Q3
1024.HK,20250904,143229000000.0,FY2025Q2
1024.HK,20250527,130473000000.0,FY2025Q1
1024.HK,20250425,127176000000.0,FY2024Q4
1024.HK,20241120,119629000000.0,FY2024Q3
1024.HK,20240829,108362000000.0,FY2024Q2
1024.HK,20240522,94687000000.0,FY2024Q1
1024.HK,20240422,93391000000.0,FY2023Q4
1024.HK,20231121,86649000000.0,FY2023Q3
1024.HK,20230831,79006000000.0,FY2023Q2
1024.HK,20230522,73130000000.0,FY2023Q1
1025.HK,20250724,88491000.0,FY2025H2
1025.HK,20241202,97151000.0,FY2025H1
1025.HK,20240725,105702000.0,FY2024H2
1025.HK,20231214,105527000.0,FY2024H1
1025.HK,20230720,110951000.0,FY2023H2
1025.HK,20221215,118841000.0,FY2023H1
1026.HK,20251030,1730514000.0,FY2025H3
1026.HK,20250328,1789962000.0,FY2025H2
1026.HK,20240927,1841171000.0,FY2025H1
1026.HK,20240430,1936348000.0,FY2023H2
1026.HK,20230928,2140389999.9999998,FY2023H1
1027.HK,20260430,395592000.0,FY2025H2
1027.HK,20250905,373721000.0,FY2025H1
1027.HK,20250430,395432000.0,FY2024H2
1027.HK,20240925,371429000.0,FY2024H1
1027.HK,20240429,368966000.0,FY2023H2
1027.HK,20230911,470323000.0,FY2023H1
1028.HK,20260429,771700000.0,FY2025H2
1028.HK,20250926,782293000.0,FY2025H1
1028.HK,20250428,1045592000.0000001,FY2024H2
1028.HK,20240925,1097913000.0,FY2024H1
1028.HK,20240426,1080354000.0,FY2023H2
1028.HK,20230926,1179786000.0,FY2023H1
1029.HK,20260427,235493000.0,FY2025H2
1029.HK,20250926,248092000.0,FY2025H1
1029.HK,20250425,385253000.0,FY2024H2
1029.HK,20240927,390423000.0,FY2024H1
1029.HK,20240426,394948000.0,FY2023H2
1029.HK,20230925,495292000.0,FY2023H1
1030.HK,20260329,262040573000.0,FY2025H2
1030.HK,20250921,283978404000.0,FY2025H1
1030.HK,20250416,302209671000.0,FY2024H2
1030.HK,20240912,346454192000.0,FY2024H1
1030.HK,20240416,363862110000.0,FY2023H2
1030.HK,20230913,422211666000.0,FY2023H1
1031.HK,20221130,15933342000.0,FY2023H1
1033.HK,20260427,72590546000.0,FY2025H2
1033.HK,20250916,72937832000.0,FY2025H1
1033.HK,20250417,73898707000.0,FY2024H2
1033.HK,20240920,72922633000.0,FY2024H1
1033.HK,20240424,72374176000.0,FY2023H2
1033.HK,20230922,71071163000.0,FY2023H1
1036.HK,20260423,3624633000.0,FY2025H2
1036.HK,20250916,3750181000.0,FY2025H1
1036.HK,20250424,4011088000.0,FY2024H2
1036.HK,20240916,4418710000.0,FY2024H1
1036.HK,20240425,4501037000.0,FY2023H2
1036.HK,20230918,4791922000.0,FY2023H1
1037.HK,20260429,480402000.0,FY2025H2
1037.HK,20250917,506111000.0,FY2025H1
1037.HK,20250428,465574000.0,FY2024H2
1037.HK,20240920,389050000.0,FY2024H1
1037.HK,20240429,426738000.0,FY2023H2
1037.HK,20230926,518467999.99999994,FY2023H1
1038.HK,20260416,158912000000.0,FY2025H2
1038.HK,20250827,159901000000.0,FY2025H1
1038.HK,20250415,149732000000.0,FY2024H2
1038.HK,20240902,152815000000.0,FY2024H1
1038.HK,20240418,152796000000.0,FY2023H2
1038.HK,20230816,153815000000.0,FY2023H1
1039.HK,20260428,115201000.0,FY2025H2
1039.HK,20250924,118788000.0,FY2025H1
1039.HK,20250428,130594000.0,FY2024H2
1039.HK,20240920,119900000.0,FY2024H1
1039.HK,20240430,124132000.0,FY2023H2
1039.HK,20230922,122633000.0,FY2023H1
1044.HK,20260415,37442157000.0,FY2025H2
1044.HK,20250912,34994181000.0,FY2025H1
1044.HK,20250414,32358496000.0,FY2024H2
1044.HK,20240911,38249898000.0,FY2024H1
1044.HK,20240412,32194145000.0,FY2023H2
1044.HK,20230914,37603400000.0,FY2023H1
1045.HK,20260420,6536735000.0,FY2025H2
1045.HK,20250915,6512445000.0,FY2025H1
1045.HK,20250416,6500237000.0,FY2024H2
1045.HK,20240912,6723669000.0,FY2024H1
1045.HK,20240418,6902169000.0,FY2023H2
1045.HK,20230913,6778057000.0,FY2023H1
1046.HK,20251028,300459000.0,FY2025H2
1046.HK,20250319,412023000.0,FY2025H1
1046.HK,20241029,605088000.0,FY2024H2
1046.HK,20240320,616671000.0,FY2024H1
1046.HK,20231027,870711000.0,FY2023H2
1046.HK,20230329,964700000.0,FY2023H1
1047.HK,20251017,875418000.0,FY2025H2
1047.HK,20250314,850346000.0,FY2025H1
1047.HK,20241015,912650000.0,FY2024H2
1047.HK,20240314,865322000.0,FY2024H1
1047.HK,20231016,840632000.0,FY2023H2
1047.HK,20230310,863312000.0,FY2023H1
1049.HK,20260423,842218000.0,FY2025H2
1049.HK,20250916,951190000.0,FY2025H1
1049.HK,20250424,856196000.0,FY2024H2
1049.HK,20240903,989702000.0,FY2024H1
1049.HK,20240425,1044852000.0000001,FY2023H2
1049.HK,20230911,1255950000.0,FY2023H1
1050.HK,20250729,2341529000.0,FY2025H2
1050.HK,20241219,2411251000.0,FY2025H1
1050.HK,20240729,2253303000.0,FY2024H2
1050.HK,20231220,2352995000.0,FY2024H1
1050.HK,20230728,2391334000.0,FY2023H2
1050.HK,20221221,3884019000.0,FY2023H1
1051.HK,20260428,281561000.0,FY2025H2
1051.HK,20250926,515666000.00000006,FY2025H1
1051.HK,20250428,616783000.0,FY2024H2
1051.HK,20240926,718289000.0,FY2024H1
1051.HK,20240426,694361000.0,FY2023H2
1051.HK,20230927,489884000.0,FY2023H1
1052.HK,20260428,33904828999.999996,FY2025H2
1052.HK,20250829,34689446000.0,FY2025H1
1052.HK,20250331,35007376000.0,FY2024H2
1052.HK,20240829,33152016000.000004,FY2024H1
1052.HK,20240425,33600690000.000004,FY2023H2
